stop_id,stop_name,stop_lat,stop_lon,parent_station
1091,Božidara Magovca,45.772225,15.993924,
1092_21,Dječji vrtić,45.769243,15.995497,1092
1092,Dječji vrtić,45.769243,15.995497,
1093_23,Božidara Magovca 111,45.769374,16.001107,1093
1093,Božidara Magovca 111,45.769374,16.001107,
1094_22,Ukrajinska,45.773007,16.001113,1094
1094,Ukrajinska,45.773007,16.001113,
1095_21,Fancevljev prilaz,45.773070,15.997547,1095
1095_22,Fancevljev prilaz,45.773070,15.997547,1095
1095,Fancevljev prilaz,45.773070,15.997547,
1098_21,Dankovečka,45.829622,16.056709,1098
1098_23,Dankovečka,45.830648,16.056034,1098
1098_24,Dankovečka,45.829928,16.055799,1098
1098,Dankovečka,45.830066,16.056180,
1099_21,Trnovčica 117,45.836017,16.068771,1099
1099_22,Trnovčica 117,45.836206,16.068583,1099
1099,Trnovčica 117,45.836111,16.068677,
1100_21,Josipa Stadlera,45.836645,16.072972,1100
1100_22,Josipa Stadlera,45.836753,16.072898,1100
1100,Josipa Stadlera,45.836699,16.072935,
1101_21,Dubečka 89,45.834525,16.078512,1101
1101,Dubečka 89,45.834525,16.078512,
1102_23,Rosandićeva,45.833186,16.083061,1102
1102_24,Rosandićeva,45.833531,16.082766,1102
1102,Rosandićeva,45.833358,16.082914,
1103_23,Ivankovićeva,45.829669,16.081709,1103
1103_24,Ivankovićeva,45.829524,16.081537,1103
1103,Ivankovićeva,45.829596,16.081623,
1104_23,Brestovečka-d. dom,45.833451,16.093151,1104
1104_24,Brestovečka-d. dom,45.832897,16.093537,1104
1104,Brestovečka-d. dom,45.833174,16.093344,
1105_23,Novoselec,45.852398,16.082165,1105
1105_24,Novoselec,45.852180,16.082231,1105
1105_26,Novoselec,45.852181,16.082228,1105
1105,Novoselec,45.852253,16.082208,
1106_23,Resnik silos,45.805602,16.072548,1106
1106_24,Resnik silos,45.806006,16.072074,1106
1106,Resnik silos,45.805804,16.072311,
1107_23,Remete 76,45.843214,15.995501,1107
1107_24,Remete 76,45.843430,15.995327,1107
1107,Remete 76,45.843322,15.995414,
1108_23,Remete 8,45.838954,15.997705,1108
1108_24,Remete 8,45.838898,15.997695,1108
1108,Remete 8,45.838926,15.997700,
1109_23,Rim,45.835171,16.001786,1109
1109_24,Rim,45.834771,16.002208,1109
1109,Rim,45.834971,16.001997,
1110_23,Barutanski jarak 96,45.832034,16.004677,1110
1110_24,Barutanski jarak 96,45.832022,16.004617,1110
1110,Barutanski jarak 96,45.832028,16.004647,
1111_23,Barutanski jarak 48,45.828505,16.006273,1111
1111_24,Barutanski jarak 48,45.828141,16.006319,1111
1111,Barutanski jarak 48,45.828323,16.006296,
1112_23,Remete 128,45.846044,15.993123,1112
1112_24,Remete 128,45.846837,15.992544,1112
1112,Remete 128,45.846440,15.992833,
1113_23,Prilesje,45.823093,16.013452,1113
1113,Prilesje,45.823093,16.013452,
1114_23,Prilesje - ŠUMA,45.827535,16.013539,1114
1114_24,Prilesje - ŠUMA,45.827362,16.013494,1114
1114,Prilesje - ŠUMA,45.827448,16.013517,
1115_23,Oboj-Jurja Ves,45.829833,16.012264,1115
1115_24,Oboj-Jurja Ves,45.829663,16.012205,1115
1115,Oboj-Jurja Ves,45.829748,16.012234,
1116_23,Oboj 28,45.833995,16.011418,1116
1116_24,Oboj 28,45.833447,16.011656,1116
1116,Oboj 28,45.833721,16.011537,
1117_23,Oboj - Kosa,45.838033,16.009244,1117
1117_24,Oboj - Kosa,45.837694,16.009484,1117
1117,Oboj - Kosa,45.837864,16.009364,
1118_23,Bukovac - VODOVOD,45.841059,16.007667,1118
1118_24,Bukovac - VODOVOD,45.840726,16.007543,1118
1118,Bukovac - VODOVOD,45.840893,16.007605,
1119_23,Bukovac 115,45.843051,16.007434,1119
1119_24,Bukovac 115,45.842903,16.007559,1119
1119,Bukovac 115,45.842977,16.007497,
1120_21,Gornji Bukovac,45.844200,16.009299,1120
1120_22,Gornji Bukovac,45.844377,16.009052,1120
1120,Gornji Bukovac,45.844289,16.009175,
1121_23,Gornji Bukovac-Kosa,45.840763,16.015480,1121
1121_24,Gornji Bukovac-Kosa,45.840641,16.014439,1121
1121,Gornji Bukovac-Kosa,45.840702,16.014959,
1122_23,Melinišće,45.839675,16.019035,1122
1122_24,Melinišće,45.839441,16.019414,1122
1122,Melinišće,45.839558,16.019224,
1123_23,Bolnica Rebro,45.823093,16.007593,1123
1123,Bolnica Rebro,45.823093,16.007593,
1124_23,Boln. Jordanovac,45.825356,16.002577,1124
1124,Boln. Jordanovac,45.825356,16.002577,
1125_23,Škabrnjska,45.834235,16.037995,1125
1125_24,Škabrnjska,45.833765,16.038012,1125
1125,Škabrnjska,45.834000,16.038004,
1126_23,Valturska,45.838296,16.037901,1126
1126_24,Valturska,45.838330,16.037850,1126
1126,Valturska,45.838313,16.037876,
1127_23,Sjeverna,45.843484,16.038818,1127
1127_24,Sjeverna,45.843534,16.038826,1127
1127,Sjeverna,45.843509,16.038822,
1128_23,Pesteri,45.848002,16.037793,1128
1128_24,Pesteri,45.848040,16.037726,1128
1128,Pesteri,45.848021,16.037759,
1129_23,Zelenčica,45.850319,16.035331,1129
1129_24,Zelenčica,45.850174,16.035402,1129
1129,Zelenčica,45.850247,16.035367,
1130_23,Lešće,45.854473,16.034746,1130
1130_24,Lešće,45.854421,16.034707,1130
1130,Lešće,45.854447,16.034726,
1131_23,Blizno,45.856972,16.033766,1131
1131_24,Blizno,45.856825,16.033662,1131
1131,Blizno,45.856898,16.033714,
1132_23,Dotršćinska,45.860970,16.033037,1132
1132_24,Dotršćinska,45.860812,16.032955,1132
1132,Dotršćinska,45.860891,16.032996,
1133_21,Maksimirska naselja,45.814796,16.027445,1133
1133_22,Maksimirska naselja,45.814626,16.025497,1133
1133,Maksimirska naselja,45.814711,16.026471,
1134_21,Ravnice,45.816004,16.033726,1134
1134_22,Ravnice,45.815774,16.031734,1134
1134,Ravnice,45.815889,16.032730,
1135_21,I.Štefanov.zavoj,45.817579,16.043049,1135
1135_22,I.Štefanov.zavoj,45.817688,16.042728,1135
1135,I.Štefanov.zavoj,45.817634,16.042889,
1136_21,Štefanov.-Stud.kamp.,45.818645,16.049370,1136
1136_22,Štefanov.-Stud.kamp.,45.818491,16.047498,1136
1136,Štefanov.-Stud.kamp.,45.818568,16.048434,
1137_21,Osječka,45.819741,16.055933,1137
1137_22,Osječka,45.819597,16.053988,1137
1137,Osječka,45.819669,16.054960,
1138_21,Aleja Javora,45.823208,16.068727,1138
1138,Aleja Javora,45.823208,16.068727,
1139_21,Branimirova-A.Javora,45.822292,16.070829,1139
1139_22,Branimirova-A.Javora,45.822179,16.068978,1139
1139,Branimirova-A.Javora,45.822236,16.069904,
1140_21,Branim-Čulinečka,45.821625,16.063037,1140
1140_22,Branim-Čulinečka,45.820880,16.062054,1140
1140_23,Branim-Čulinečka,45.821530,16.062958,1140
1140_25,Branim-Čulinečka,45.821530,16.062958,1140
1140,Branim-Čulinečka,45.821391,16.062752,
1141_21,Svetošimunska-trgov.,45.838619,16.027020,1141
1141_22,Svetošimunska-trgov.,45.838738,16.026871,1141
1141,Svetošimunska-trgov.,45.838679,16.026945,
1142_21,Čret-Melinišće,45.840797,16.021244,1142
1142_26,Čret-Melinišće,45.840828,16.021176,1142
1142,Čret-Melinišće,45.840813,16.021210,
1143_21,Čret 27,45.842492,16.020532,1143
1143_22,Čret 27,45.842482,16.020568,1143
1143,Čret 27,45.842487,16.020550,
1144_21,Jazbina 48,45.844636,16.016962,1144
1144_22,Jazbina 48,45.845862,16.015564,1144
1144,Jazbina 48,45.845249,16.016263,
1145_21,VIII. Jazbinski odv.,45.848178,16.011709,1145
1145_22,VIII. Jazbinski odv.,45.848336,16.011566,1145
1145,VIII. Jazbinski odv.,45.848257,16.011637,
1147_21,Jazbina 71,45.846614,16.013960,1147
1147,Jazbina 71,45.846614,16.013960,
1148_23,Gračanska 10,45.846438,15.976997,1148
1148_24,Gračanska 10,45.845939,15.976852,1148
1148,Gračanska 10,45.846188,15.976924,
1149_23,Gračanska 48,45.850991,15.975136,1149
1149_24,Gračanska 48,45.850381,15.975325,1149
1149,Gračanska 48,45.850686,15.975230,
1150_23,Gračanska 60,45.854339,15.974635,1150
1150_24,Gračanska 60,45.854516,15.974515,1150
1150,Gračanska 60,45.854428,15.974575,
1151_23,Zvečaj,45.857754,15.976324,1151
1151_24,Zvečaj,45.857381,15.975314,1151
1151,Zvečaj,45.857567,15.975819,
1152_21,Bliznec,45.862623,15.987693,1152
1152_22,Bliznec,45.862662,15.987882,1152
1152,Bliznec,45.862643,15.987787,
1153_21,Jelenčica,45.864580,15.992458,1153
1153_22,Jelenčica,45.864637,15.992711,1153
1153,Jelenčica,45.864608,15.992584,
1154_21,Bačun,45.867195,15.997275,1154
1154_22,Bačun,45.866626,15.996760,1154
1154,Bačun,45.866910,15.997017,
1155_21,Kamenarski breg,45.868789,16.000209,1155
1155_22,Kamenarski breg,45.869110,16.000500,1155
1155,Kamenarski breg,45.868950,16.000354,
1156_21,Markuševečka 106,45.871191,16.005190,1156
1156_22,Markuševečka 106,45.871231,16.005437,1156
1156,Markuševečka 106,45.871211,16.005314,
1157_21,Markuševečka 140,45.874280,16.011829,1157
1157_22,Markuševečka 140,45.873269,16.011064,1157
1157,Markuševečka 140,45.873775,16.011447,
1158_21,Sportski centar,45.783368,15.971514,1158
1158_22,Sportski centar,45.783319,15.970529,1158
1158,Sportski centar,45.783344,15.971021,
1159_21,Cimermanova,45.783148,15.966839,1159
1159_22,Cimermanova,45.782972,15.967051,1159
1159,Cimermanova,45.783060,15.966945,
1160_23,Remetinec,45.768334,15.945837,1160
1160,Remetinec,45.768334,15.945837,
1161_22,Lanište,45.774242,15.947725,1161
1161_26,Lanište,45.774242,15.947725,1161
1161,Lanište,45.774242,15.947725,
1163_23,Đurđekovec,45.878044,16.115210,1163
1163_24,Đurđekovec,45.877567,16.115116,1163
1163,Đurđekovec,45.877805,16.115163,
1164_23,"Reber, Habeki",45.884968,16.115443,1164
1164_24,"Reber, Habeki",45.885595,16.115385,1164
1164_28,"Reber, Habeki",45.885786,16.115082,1164
1164,"Reber, Habeki",45.885450,16.115303,
1165_23,Brod-Kuntićeva,45.890513,16.114433,1165
1165_24,Brod-Kuntićeva,45.890885,16.114303,1165
1165,Brod-Kuntićeva,45.890699,16.114368,
1166_23,Poljaki,45.890532,16.111995,1166
1166_24,Poljaki,45.893682,16.113501,1166
1166,Poljaki,45.892107,16.112748,
1167_23,Prekvršje-škola,45.899144,16.111361,1167
1167_24,Prekvršje-škola,45.898978,16.111451,1167
1167,Prekvršje-škola,45.899061,16.111406,
1168_23,Gor Prekvršje P.i T.,45.903975,16.110055,1168
1168_24,Gor Prekvršje P.i T.,45.903964,16.110011,1168
1168,Gor Prekvršje P.i T.,45.903969,16.110033,
1169_23,Kašinska Sopnica,45.908617,16.107277,1169
1169_24,Kašinska Sopnica,45.908765,16.106592,1169
1169,Kašinska Sopnica,45.908691,16.106935,
1170_23,Kučilovina 16,45.910185,16.099024,1170
1170_24,Kučilovina 16,45.909977,16.100335,1170
1170,Kučilovina 16,45.910081,16.099679,
1171_23,Kučilovina 38,45.910768,16.093525,1171
1171_24,Kučilovina 38,45.910872,16.093226,1171
1171,Kučilovina 38,45.910820,16.093376,
1172_23,Planina Donja 19,45.923047,16.087211,1172
1172_24,Planina Donja 19,45.923084,16.087249,1172
1172,Planina Donja 19,45.923066,16.087230,
1173_23,Planinarska 16,45.927363,16.087281,1173
1173_24,Planinarska 16,45.927278,16.087020,1173
1173,Planinarska 16,45.927321,16.087150,
1174_23,Vatrogasni dom,45.926886,16.091346,1174
1174_24,Vatrogasni dom,45.926922,16.091271,1174
1174,Vatrogasni dom,45.926904,16.091308,
1175_23,Planinska 20,45.928218,16.095608,1175
1175_24,Planinska 20,45.928347,16.095455,1175
1175,Planinska 20,45.928283,16.095531,
1176_23,Planina Donja,45.927078,16.100436,1176
1176_24,Planina Donja,45.927077,16.100399,1176
1176,Planina Donja,45.927078,16.100418,
1177_21,Kralji,45.892748,16.123747,1177
1177_22,Kralji,45.892688,16.123619,1177
1177,Kralji,45.892718,16.123683,
1178_23,Cvjetna cesta,45.897247,16.125055,1178
1178_24,Cvjetna cesta,45.897529,16.124893,1178
1178,Cvjetna cesta,45.897388,16.124974,
1179_23,Škola Kašina,45.905918,16.125324,1179
1179_24,Škola Kašina,45.905971,16.125196,1179
1179,Škola Kašina,45.905944,16.125260,
1180_23,Kašina - centar,45.910046,16.124507,1180
1180_24,Kašina - centar,45.909884,16.124439,1180
1180,Kašina - centar,45.909965,16.124473,
1181_23,Kašina 110,45.915040,16.123551,1181
1181_24,Kašina 110,45.914933,16.123572,1181
1181,Kašina 110,45.914987,16.123561,
1182_23,Kašina 128,45.918633,16.121692,1182
1182_24,Kašina 128,45.918285,16.121726,1182
1182,Kašina 128,45.918459,16.121709,
1183_23,Kašina 179,45.922200,16.119908,1183
1183_24,Kašina 179,45.922024,16.119950,1183
1183,Kašina 179,45.922112,16.119929,
1184_22,Kašina-okretište,45.926902,16.116425,1184
1184_23,Kašina-okretište,45.927016,16.116712,1184
1184_24,Kašina-okretište,45.926553,16.116961,1184
1184_26,Kašina-okretište,45.926902,16.116425,1184
1184,Kašina-okretište,45.926843,16.116631,
1185_23,Kamenolom,45.935367,16.102140,1185
1185_24,Kamenolom,45.935332,16.102136,1185
1185,Kamenolom,45.935349,16.102138,
1186_23,Planina Gornja,45.939793,16.079363,1186
1186_24,Planina Gornja,45.939793,16.079363,1186
1186,Planina Gornja,45.939793,16.079363,
1187_23,"Otok, Nežićeva",45.764517,15.981005,1187
1187_24,"Otok, Nežićeva",45.764992,15.980889,1187
1187,"Otok, Nežićeva",45.764755,15.980947,
1188_21,Oreškovićeva,45.760505,15.987694,1188
1188_22,Oreškovićeva,45.760614,15.987747,1188
1188_23,Oreškovićeva,45.760609,15.987749,1188
1188_24,Oreškovićeva,45.759346,15.989958,1188
1188,Oreškovićeva,45.760269,15.988287,
1189_23,Buzin,45.748710,15.991812,1189
1189_24,Buzin,45.747226,15.993580,1189
1189,Buzin,45.747968,15.992696,
1190_21,Odra,45.742770,15.999723,1190
1190_22,Odra,45.744302,15.997997,1190
1190,Odra,45.743536,15.998860,
1191_21,Odra-nadvožnjak,45.738317,16.005889,1191
1191_22,Odra-nadvožnjak,45.739834,16.004264,1191
1191_23,Odra-nadvožnjak,45.739405,16.005945,1191
1191,Odra-nadvožnjak,45.739185,16.005366,
1192_21,Hrašće Turopolj.,45.734881,16.010725,1192
1192_22,Hrašće Turopolj.,45.736059,16.010909,1192
1192,Hrašće Turopolj.,45.735470,16.010817,
1193_22,Veliko Polje,45.733574,16.014650,1193
1193_23,Veliko Polje,45.733849,16.016194,1193
1193,Veliko Polje,45.733712,16.015422,
1194_21,Velika Mlaka,45.729070,16.028747,1194
1194_22,Velika Mlaka,45.729973,16.026048,1194
1194_23,Velika Mlaka,45.729955,16.026075,1194
1194_24,Velika Mlaka,45.728666,16.026763,1194
1194,Velika Mlaka,45.729416,16.026908,
1195_21,Ulica Rudolfa Fizira,45.722141,16.050205,1195
1195_22,Ulica Rudolfa Fizira,45.722541,16.049619,1195
1195_23,Ulica Rudolfa Fizira,45.722872,16.051863,1195
1195,Ulica Rudolfa Fizira,45.722518,16.050562,
1196_21,Zagrebačka,45.720025,16.054240,1196
1196,Zagrebačka,45.720025,16.054240,
1197_21,Goričanka,45.716974,16.057320,1197
1197,Goričanka,45.716974,16.057320,
1198_21,Kolodvorska,45.714748,16.061530,1198
1198,Kolodvorska,45.714748,16.061530,
1199_21,Galženica,45.712748,16.067483,1199
1199,Galženica,45.712748,16.067483,
1200_21,Velika Gorica,45.711477,16.077502,1200
1200_23,Velika Gorica,45.711621,16.077274,1200
1200_25,Velika Gorica,45.711452,16.076934,1200
1200_43,Velika Gorica,45.711560,16.077368,1200
1200_44,Velika Gorica,45.711560,16.077368,1200
1200_54,Velika Gorica,45.711472,16.077579,1200
1200_73,Velika Gorica,45.711462,16.077511,1200
1200_74,Velika Gorica,45.711464,16.077502,1200
1200,Velika Gorica,45.711509,16.077380,
1201_22,Zagrebačka 42,45.715912,16.070648,1201
1201,Zagrebačka 42,45.715912,16.070648,
1202_22,HBZ-Centar-škola,45.717595,16.065463,1202
1202,HBZ-Centar-škola,45.717595,16.065463,
1203_22,VG - groblje,45.719064,16.060796,1203
1203,VG - groblje,45.719064,16.060796,
1204_22,Podbrežnica,45.721144,16.054048,1204
1204,Podbrežnica,45.721144,16.054048,
1205_21,Vladimira Nazora,45.824619,16.117897,1205
1205_22,Vladimira Nazora,45.823981,16.124719,1205
1205,Vladimira Nazora,45.824300,16.121308,
1206_21,Sesvetska Sela,45.823721,16.131891,1206
1206_22,Sesvetska Sela,45.823813,16.129842,1206
1206,Sesvetska Sela,45.823767,16.130866,
1207_21,Kraljevečki Novaki,45.825428,16.145182,1207
1207_22,Kraljevečki Novaki,45.825708,16.143412,1207
1207,Kraljevečki Novaki,45.825568,16.144297,
1208_21,Kobiljak-trgovina,45.824077,16.152647,1208
1208_22,Kobiljak-trgovina,45.824414,16.151127,1208
1208,Kobiljak-trgovina,45.824246,16.151887,
1209_21,Kobiljak 96,45.821473,16.161516,1209
1209,Kobiljak 96,45.821473,16.161516,
1210_21,Sesvetski Kraljevec,45.817729,16.170430,1210
1210_22,Sesvetski Kraljevec,45.818406,16.169162,1210
1210,Sesvetski Kraljevec,45.818067,16.169796,
1211_21,Školska,45.816084,16.176252,1211
1211_22,Školska,45.816511,16.174782,1211
1211,Školska,45.816298,16.175517,
1212_21,Put za Cerje,45.814889,16.181901,1212
1212_22,Put za Cerje,45.815282,16.180171,1212
1212,Put za Cerje,45.815086,16.181036,
1213_21,Mladena Halape,45.813837,16.186704,1213
1213,Mladena Halape,45.813837,16.186704,
1214_21,Ivana Granđe 6,45.858763,16.158826,1214
1214_22,Ivana Granđe 6,45.858796,16.158856,1214
1214,Ivana Granđe 6,45.858780,16.158841,
1215_21,Šašinovec,45.854164,16.164026,1215
1215_22,Šašinovec,45.854268,16.163980,1215
1215,Šašinovec,45.854216,16.164003,
1216_21,Šašinovec-vatr. dom,45.849966,16.165162,1216
1216_22,Šašinovec-vatr. dom,45.849935,16.165297,1216
1216,Šašinovec-vatr. dom,45.849951,16.165230,
1217_21,Šijavrh,45.845736,16.162874,1217
1217_22,Šijavrh,45.839284,16.169204,1217
1217,Šijavrh,45.842510,16.166039,
1218_21,Budenec-Stančira,45.839265,16.169153,1218
1218_22,Budenec-Stančira,45.836590,16.174287,1218
1218,Budenec-Stančira,45.837927,16.171720,
1219_21,Budenečka 14,45.836562,16.174255,1219
1219_22,Budenečka 14,45.834850,16.178710,1219
1219,Budenečka 14,45.835706,16.176482,
1220_21,Cerje,45.830387,16.189464,1220
1220_22,Cerje,45.830349,16.189688,1220
1220,Cerje,45.830368,16.189576,
1221_21,Drenčec,45.837808,16.201460,1221
1221_22,Drenčec,45.837654,16.201131,1221
1221,Drenčec,45.837731,16.201296,
1223_21,Laktec,45.858211,16.229453,1223
1223_22,Laktec,45.858176,16.229483,1223
1223,Laktec,45.858194,16.229468,
1224_22,Ante Starčevića 45 A,45.824543,16.096974,1224
1224,Ante Starčevića 45 A,45.824543,16.096974,
1225_23,Sopnička - škola,45.821846,16.092985,1225
1225_24,Sopnička - škola,45.821846,16.092985,1225
1225,Sopnička - škola,45.821846,16.092985,
1226_24,Sopnička 37,45.819283,16.095715,1226
1226,Sopnička 37,45.819283,16.095715,
1227_23,Sopnička-kod 10D,45.817058,16.099184,1227
1227,Sopnička-kod 10D,45.817058,16.099184,
1228_21,Ranci,45.793099,16.122209,1228
1228_22,Ranci,45.793110,16.122424,1228
1228,Ranci,45.793104,16.122316,
1229_23,Dumovec,45.799681,16.150783,1229
1229_24,Dumovec,45.800143,16.151613,1229
1229,Dumovec,45.799912,16.151198,
1230_21,Sajam Jakuševec,45.772733,16.018408,1230
1230_22,Sajam Jakuševec,45.772733,16.018408,1230
1230,Sajam Jakuševec,45.772733,16.018408,
1231_23,Ulica Badema,45.818723,16.064511,1231
1231_24,Ulica Badema,45.817690,16.064691,1231
1231,Ulica Badema,45.818207,16.064601,
1232_22,Zelena tržnica,45.799833,16.052529,1232
1232,Zelena tržnica,45.799833,16.052529,
1233_21,Građevinska škola,45.771559,15.981728,1233
1233_23,Građevinska škola,45.772456,15.980519,1233
1233_24,Građevinska škola,45.771010,15.980405,1233
1233,Građevinska škola,45.771675,15.980884,
1234_23,Slanovečka cesta,45.872236,16.056432,1234
1234_24,Slanovečka cesta,45.871905,16.056375,1234
1234,Slanovečka cesta,45.872071,16.056403,
1236_21,Glavničica,45.849119,16.213603,1236
1236_22,Glavničica,45.848905,16.213333,1236
1236,Glavničica,45.849012,16.213468,
1237_23,Lukoranska,45.767638,15.956021,1237
1237_24,Lukoranska,45.767433,15.956563,1237
1237,Lukoranska,45.767535,15.956292,
1238_23,Franje Malnara,45.765131,15.963145,1238
1238_24,Franje Malnara,45.764891,15.963945,1238
1238,Franje Malnara,45.765011,15.963545,
1239_23,Čavoglavska,45.762260,15.967744,1239
1239_24,Čavoglavska,45.762219,15.967624,1239
1239,Čavoglavska,45.762239,15.967684,
1240_23,Mrkšina,45.758441,15.972799,1240
1240_24,Mrkšina,45.758525,15.972712,1240
1240,Mrkšina,45.758483,15.972755,
1241_23,Mrkšina 65-crkva,45.756065,15.970234,1241
1241_24,Mrkšina 65-crkva,45.756394,15.970864,1241
1241,Mrkšina 65-crkva,45.756230,15.970549,
1242_23,Mrkšina 67C,45.754162,15.967878,1242
1242_24,Mrkšina 67C,45.753707,15.967183,1242
1242,Mrkšina 67C,45.753934,15.967530,
1243_22,Čehi-nadvožnjak,45.749300,15.965652,1243
1243_23,Čehi-nadvožnjak,45.749678,15.966000,1243
1243,Čehi-nadvožnjak,45.749489,15.965826,
1244_23,Remetinečkih žrtava,45.750771,15.960281,1244
1244_24,Remetinečkih žrtava,45.750684,15.960062,1244
1244,Remetinečkih žrtava,45.750727,15.960171,
1245_23,Čorova,45.746342,15.960202,1245
1245_24,Čorova,45.746893,15.960133,1245
1245,Čorova,45.746617,15.960168,
1246_23,Čehi - društveni dom,45.742645,15.957672,1246
1246_24,Čehi - društveni dom,45.742560,15.957200,1246
1246,Čehi - društveni dom,45.742603,15.957436,
1247_23,Lucmanova,45.739950,15.958589,1247
1247_24,Lucmanova,45.739738,15.958931,1247
1247,Lucmanova,45.739844,15.958760,
1248_23,Čehi - Bulićeva,45.736886,15.962938,1248
1248_24,Čehi - Bulićeva,45.736742,15.962942,1248
1248_27,Čehi - Bulićeva,45.736886,15.962938,1248
1248_28,Čehi - Bulićeva,45.736886,15.962938,1248
1248,Čehi - Bulićeva,45.736850,15.962939,
1250_21,Hrašće-centar,45.730942,16.003693,1250
1250_22,Hrašće-centar,45.730906,16.004252,1250
1250_24,Hrašće-centar,45.731260,16.004120,1250
1250,Hrašće-centar,45.731036,16.004022,
1251_23,Arbanasova 44,45.726209,16.003078,1251
1251_24,Arbanasova 44,45.725846,16.002811,1251
1251,Arbanasova 44,45.726027,16.002944,
1252_23,Put za G. Lomnicu,45.716138,15.996166,1252
1252_24,Put za G. Lomnicu,45.716082,15.996127,1252
1252,Put za G. Lomnicu,45.716110,15.996146,
1253_23,"Lomnica, šljunčara",45.720311,16.018298,1253
1253_24,"Lomnica, šljunčara",45.719454,16.019327,1253
1253,"Lomnica, šljunčara",45.719883,16.018812,
1254_23,"Lomnica, Deverić. 4",45.716724,16.018290,1254
1254_24,"Lomnica, Deverić. 4",45.716697,16.018264,1254
1254,"Lomnica, Deverić. 4",45.716710,16.018277,
1255_23,"Lomnica,Stepanska 72",45.714225,16.016533,1255
1255_24,"Lomnica,Stepanska 72",45.714160,16.016625,1255
1255,"Lomnica,Stepanska 72",45.714193,16.016579,
1256_21,"Lomnica,Step.6 okret",45.712077,16.020300,1256
1256_22,"Lomnica,Step.6 okret",45.712638,16.019768,1256
1256,"Lomnica,Step.6 okret",45.712357,16.020034,
1257_23,Lomnica-dom zdravlja,45.714029,16.022916,1257
1257_24,Lomnica-dom zdravlja,45.714530,16.023049,1257
1257,Lomnica-dom zdravlja,45.714279,16.022982,
1258_21,Lomnica - Odranska 6,45.712420,16.028403,1258
1258_22,Lomnica - Odranska 6,45.712708,16.027781,1258
1258,Lomnica - Odranska 6,45.712564,16.028092,
1259_21,"Gradići, K.Tomis. 85",45.709307,16.036056,1259
1259_22,"Gradići, K.Tomis. 85",45.709497,16.035488,1259
1259,"Gradići, K.Tomis. 85",45.709402,16.035772,
1261_23,Gradići društveni d.,45.704584,16.037808,1261
1261_24,Gradići društveni d.,45.704599,16.037840,1261
1261,Gradići društveni d.,45.704592,16.037824,
1262_23,Gradići novo naselje,45.700767,16.037211,1262
1262_24,Gradići novo naselje,45.700857,16.037174,1262
1262,Gradići novo naselje,45.700812,16.037193,
1263_23,Petrovina 6,45.696458,16.036185,1263
1263_24,Petrovina 6,45.696182,16.035648,1263
1263,Petrovina 6,45.696320,16.035916,
1264_23,"Petrovina,društ. dom",45.692703,16.031370,1264
1264_24,"Petrovina,društ. dom",45.692703,16.031370,1264
1264,"Petrovina,društ. dom",45.692703,16.031370,
1265_23,"Hrašće, mljekara",45.735632,16.007826,1265
1265_24,"Hrašće, mljekara",45.735402,16.007616,1265
1265,"Hrašće, mljekara",45.735517,16.007721,
1266_21,Lukavec-Dolens. d.d.,45.704520,15.989874,1266
1266_22,Lukavec-Dolens. d.d.,45.704846,15.989910,1266
1266_23,Lukavec-Dolens. d.d.,45.704661,15.989248,1266
1266_24,Lukavec-Dolens. d.d.,45.704626,15.989241,1266
1266,Lukavec-Dolens. d.d.,45.704663,15.989568,
1267_23,Peršinovec,45.657483,15.973872,1267
1267_24,Peršinovec,45.657328,15.973715,1267
1267,Peršinovec,45.657405,15.973793,
1268_24,Peršinovec 72,45.652487,15.966873,1268
1268,Peršinovec 72,45.652487,15.966873,
1269_23,Hudobička 36,45.707578,15.893918,1269
1269_24,Hudobička 36,45.707035,15.893393,1269
1269,Hudobička 36,45.707306,15.893655,
1270_23,"Dubranec, spomenik",45.627107,15.958738,1270
1270_24,"Dubranec, spomenik",45.627119,15.958490,1270
1270,"Dubranec, spomenik",45.627113,15.958614,
1271_23,"Dubranec,vikend nas.",45.619875,15.960230,1271
1271_24,"Dubranec,vikend nas.",45.620106,15.960255,1271
1271,"Dubranec,vikend nas.",45.619991,15.960242,
1272_23,"Dubranec, centar",45.611829,15.965428,1272
1272_24,"Dubranec, centar",45.611740,15.965412,1272
1272,"Dubranec, centar",45.611784,15.965420,
1273_23,"Dubranec,put za Gust",45.606344,15.967375,1273
1273_24,"Dubranec,put za Gust",45.606270,15.967305,1273
1273,"Dubranec,put za Gust",45.606307,15.967340,
1274_23,Prvonožina,45.598592,15.964620,1274
1274_24,Prvonožina,45.598509,15.964663,1274
1274,Prvonožina,45.598551,15.964641,
1275_23,Jerebić,45.587550,15.963010,1275
1275_24,Jerebić,45.587405,15.962783,1275
1275,Jerebić,45.587478,15.962896,
1276_23,Cerovski - škola,45.583161,15.953397,1276
1276_24,Cerovski - škola,45.583093,15.953186,1276
1276,Cerovski - škola,45.583127,15.953291,
1277_23,Cerovski - selo,45.575368,15.943638,1277
1277_24,Cerovski - selo,45.575327,15.943599,1277
1277,Cerovski - selo,45.575347,15.943619,
1278_23,Žužić Brdo,45.567115,15.945480,1278
1278_24,Žužić Brdo,45.567085,15.945371,1278
1278,Žužić Brdo,45.567100,15.945426,
1286_23,Vukomerić I,45.620208,15.950570,1286
1286_24,Vukomerić I,45.620151,15.950509,1286
1286,Vukomerić I,45.620179,15.950539,
